temperature,wind_speed,pressure,humidity,Soil_Name,N,P,K,Crop
21.4161438,2.070254544,1015.62586,20.15090406,clay,0,25.136,0,Castor seed
20.94045548,2.060467011,1013.727209,22.03796761,silty,7.36,19.136,19.136,Cotton(lint)
21.92019581,2.040523359,1014.119285,21.79031707,clay,16.008,42.688,21.344,Groundnut
21.31787976,2.0858479,1014.193782,20.06341393,silt,6.44,6.44,0,Jowar
20.59707338,1.991093941,1013.711799,20.74491911,sandy,3.304,8.26,3.304,Maize
20.20061329,2.003728867,1015.926056,22.02874796,loamy,0.152,0.152,0.152,Moong(Green Gram)
20.41208765,2.082259919,1015.690166,20.6957246,silty,4,5,0,Niger seed
20.70109882,1.980816664,1015.93509,20.31051169,sandy,1.5,0,0,Ragi
20.02643344,2.056005732,1013.343703,20.71316995,sandy,10.58,10.58,0,Rice
21.9130123,2.051328044,1013.922808,20.49792133,chalky,0,0,0,Sesamum
20.3452358,2.101169593,1013.303211,21.77643507,loamy,906.844,0,0,Soyabean
21.15191409,2.001454553,1013.393452,21.41386188,clay,6.21,15.87,0,Sugarcane
21.63888097,2.033997551,1014.976388,20.68631243,chalky,71.064,0,0,Sunflower
21.12404423,2.043768219,1014.319402,20.7973037,clay,8.46,8.46,0,Urad
22.02135834,2.034729963,1014.474585,20.96888644,sandy,1.95,1.95,1.95,Gram
20.47531023,2.058079704,1013.808146,20.7565668,silty,38.25,38.25,38.25,Jowar
21.57170225,2.072663126,1015.075231,21.83126021,sandy,0,14.128,0,Linseed
20.0731486,2.073735948,1015.58847,20.64585978,peaty,10.09,26.234,26.234,Maize
21.39288135,1.992218262,1015.553681,20.68546887,chalky,38.892,103.712,51.856,Rapeseed &Mustard
21.48378269,2.041723618,1013.480606,20.51318586,peaty,5.096,5.096,0,Safflower
21.09749184,2.05506706,1013.174361,21.62967296,chalky,0,0,0,Sesamum
20.56079945,2.056388219,1014.424345,20.55941979,peaty,0,0,0,Sunflower
20.97508462,2.07453569,1015.065292,20.93969588,clay,3.84,4.8,0,Wheat
21.5560776,2.012633842,1013.819954,21.23507254,silt,2.775,0,0,Sugarcane
21.07605871,2.070020211,1013.796756,21.85642863,peaty,4.531,4.531,0,Arhar/Tur
21.75647789,1.972245035,1013.786827,20.55441445,sandy,0,0,0,Bajra
21.25741055,2.025399477,1013.224111,21.22610582,loamy,916.136,0,0,Castor seed
21.16285397,2.070429591,1013.676001,20.86862026,silt,9.63,24.61,0,Cotton(lint)
21.88353262,1.994772523,1014.825084,21.07747556,loamy,56.07,0,0,Groundnut
21.95124318,2.106216539,1013.229132,20.54721396,clay,9,9,0,Maize
20.06578689,1.979185901,1015.913497,20.64496786,silty,0,0,0,Moong(Green Gram)
20.70890622,2.086544144,1014.51351,20.26105183,peaty,38.25,38.25,38.25,Niger seed
20.36955005,2.057264605,1014.001716,21.57973144,loamy,0,23.184,0,Ragi
21.69308298,2.081447252,1013.345963,20.13515173,loamy,5.64,14.664,14.664,Rice
21.28671591,2.057604519,1014.8577,21.53463152,sandy,41.7,111.2,55.6,Sesamum
20.17981347,1.984185969,1014.348188,20.88777811,clay,7.476,7.476,0,Soyabean
20.29288097,2.0918033,1014.606589,21.61646942,loamy,2.1,5.25,2.1,Sugarcane
20.55875061,2.009865474,1014.042733,20.15454731,chalky,0,0,0,Sunflower
21.09973245,2.034829684,1013.586551,20.13878948,silt,3.392,4.24,0,Urad
20.50526854,2.0035097,1014.988333,21.86938119,sandy,2.8,0,0,Gram
21.40245657,2.09753089,1014.803992,21.35080398,clay,2.898,2.898,0,Jowar
21.97845005,2.088638482,1014.667137,21.12818933,clay,0,0,0,Linseed
21.75543829,1.984082787,1013.415164,20.0477449,clay,901.37,0,0,Maize
21.10679302,1.994848288,1014.160206,21.01709331,silt,7.704,19.688,0,Rapeseed &Mustard
20.46612769,2.0501735,1015.0581,20.45708702,silt,50.568,0,0,Safflower
20.16553925,2.020526174,1015.458182,20.20647344,sandy,8.22,8.22,0,Sesamum
20.94338214,2.00087669,1015.477013,21.15857718,silt,0.465,0.465,0.465,Sunflower
21.36392362,2.098184067,1014.991965,22.00710326,silty,38.25,38.25,38.25,Wheat
20.12606932,2.038077547,1014.779493,20.7333385,peaty,0,26.832,0,Arhar/Tur
20.39025729,2.090276762,1015.865793,21.63810686,silt,10.24,26.624,26.624,Bajra
20.63379869,2.084100084,1014.791745,21.18545287,clay,41.496,110.656,55.328,Cotton(lint)
21.96054381,2.071105978,1015.861948,20.17993602,loamy,7.84,7.84,0,Groundnut
21.08925611,2.098133067,1013.156828,21.60108919,peaty,7.504,18.76,7.504,Maize
22.00469161,2.067135849,1015.708557,20.69811456,peaty,0,0,0,Moong(Green Gram)
20.54379542,1.982775053,1015.925353,21.66133676,chalky,2.896,3.62,0,Niger seed
20.5185722,2.060866871,1015.463973,21.76819197,clay,3.15,0,0,Ragi
20.38102003,1.998851467,1013.608507,20.1371292,silt,3.45,3.45,0,Rice
21.16973006,2.101393857,1014.81434,20.48502708,silty,0,0,0,Sesamum
21.91493168,2.056018011,1015.814856,21.10532216,clay,902.566,0,0,Soyabean
22.06035433,2.004742347,1013.146387,20.78102992,chalky,6.516,16.652,0,Sugarcane
21.90680816,2.105180714,1015.72214,21.09125344,silty,59.22,0,0,Sunflower
20.71252607,2.030395668,1014.556393,21.05631639,chalky,7.68,7.68,0,Urad
20.83800382,2.009474246,1015.955745,21.63109421,clay,3.255,3.255,3.255,Gram
21.41374939,2.100921698,1015.328113,21.17652706,chalky,38.25,38.25,38.25,Jowar
20.09311551,2.015796741,1015.168735,20.94837856,silt,0,28.048,0,Linseed
21.43413997,2.072361835,1014.601292,20.88382301,silty,10.5,27.3,27.3,Maize
21.77411457,1.99813882,1013.941129,21.9800316,silt,39.72,105.92,52.96,Safflower
21.46025242,2.086763488,1015.862361,21.86273839,clay,8.008,8.008,0,Sesamum
20.8987162,2.07218684,1013.401421,20.49587504,clay,5.824,14.56,5.824,Sunflower
20.92420129,1.974787363,1015.519273,21.85673102,loamy,0,0,0,Wheat
21.23702704,2.083932577,1014.104874,21.76466318,silty,3.008,3.76,0,Arhar/Tur
21.72023189,2.007509484,1014.006739,20.5227175,silt,2.775,0,0,Bajra
20.90306725,2.05085023,1015.271949,20.13231257,silt,2.921,2.921,0,Castor seed
20.94247941,2.063578547,1014.117679,22.06501036,silty,0,0,0,Cotton(lint)
20.51362564,2.042717901,1014.218081,20.43136542,chalky,928.372,0,0,Groundnut
21.43062422,1.992348188,1013.712875,21.59464672,silt,6.93,17.71,0,Maize
21.97373782,2.075661558,1013.386219,21.33638839,clay,52.08,0,0,Moong(Green Gram)
21.97085837,2.086560095,1014.269185,21.82777187,clay,8.6,8.6,0,Niger seed
21.15959519,2.028147388,1015.558546,20.08798527,loamy,2.16,2.16,2.16,Other Kharif pulses
20.86430792,1.981587039,1015.190218,20.76242249,silt,38.25,38.25,38.25,Ragi
20.32102385,2.002798111,1015.448161,21.12860072,silt,0,20.08,0,Rice
20.13633531,2.076841193,1014.855823,20.07240474,silt,3.13,8.138,8.138,Sesamum
20.10824832,2.075991671,1013.8656,20.32163883,silty,38.688,103.168,51.584,Soyabean
21.20118822,2.087474869,1014.466275,20.91390924,peaty,7.588,7.588,0,Sunflower
21.42566418,2.056531421,1013.136684,20.93166641,peaty,1.596,3.99,1.596,Urad
21.57504556,1.974195467,1013.06124,20.80353505,silty,0,0,0,Gram
21.16835711,2.059946488,1013.283061,21.86318134,clay,2.8,3.5,0,Jowar
20.85410273,2.04624998,1014.828286,20.39128247,sandy,2.525,0,0,Linseed
21.89965045,2.050524093,1015.534803,21.19443106,clay,3.91,3.91,0,Maize
20.62116927,1.979720615,1014.982205,21.10602184,clay,0,0,0,Other  Rabi pulses
21.24762797,2.085534394,1015.413075,21.40489944,silty,920.828,0,0,Safflower
20.31628385,2.031297828,1014.010246,21.25917611,loamy,7.992,20.424,0,Sesamum
20.22651886,1.985013857,1015.996394,20.08374993,silty,40.908,0,0,Sunflower
21.47995917,2.097621072,1013.734927,21.8700802,silt,7.66,7.66,0,Wheat
20.07087925,2.039427181,1015.055854,21.39728688,silty,0.975,0.975,0.975,Groundnut
21.69717543,2.047990893,1015.116162,20.33958775,clay,38.25,38.25,38.25,Sunflower
22.00308564,1.989832299,1015.602989,21.54889987,clay,0,15.712,0,Sugarcane
21.44332115,2.06468295,1013.117937,21.9293242,silt,3.61,9.386,9.386,Arhar/Tur
20.12219683,2.080924896,1014.438628,21.96922192,peaty,37.704,100.544,50.272,Bajra
20.61741123,2.051878045,1013.849871,20.10848927,peaty,4.62,4.62,0,Castor seed
22.01861861,2.049026843,1014.645984,20.07698433,loamy,2.422,6.055,2.422,Cotton(lint)
22.05027425,2.093988591,1013.578563,20.79169042,loamy,0,0,0,Groundnut
20.74086053,2.026190564,1015.284621,21.89213817,loamy,2.288,2.86,0,Maize
20.70385881,2.027494417,1015.190459,22.0066713,peaty,2.1,0,0,Moong(Green Gram)
20.8971764,2.102774242,1013.758441,22.04452453,sandy,1.771,1.771,0,Niger seed
21.83947168,2.012421107,1015.761585,20.90472217,peaty,0,0,0,Other Kharif pulses
20.84724939,2.08290262,1013.800942,21.59626811,clay,890.974,0,0,Ragi
20.47894802,2.008828003,1013.023437,20.29282666,peaty,6.858,17.526,0,Rice
21.14720586,1.992094999,1014.278487,20.42250455,peaty,27.195,0,0,Sesamum
20.18921321,2.101520368,1013.427187,21.56135511,silt,7.46,7.46,0,Soyabean
20.76871807,2.00320644,1015.763582,20.59743687,loamy,0.045,0.045,0.045,Sunflower
20.20849415,1.992828827,1015.292396,20.63194591,silt,38.25,38.25,38.25,Urad
20.07987191,2.001080523,1013.821413,20.21012492,silt,0,10.368,0,Gram
21.93750012,1.993192843,1015.965051,20.56993675,peaty,5.3,13.78,13.78,Jowar
20.92443872,1.989054782,1014.237579,21.58296129,clay,36.84,98.24,49.12,Linseed
20.15699589,2.075535564,1013.366815,21.06313476,peaty,3.276,3.276,0,Maize
21.84690356,2.015775374,1014.133761,20.54740084,peaty,1.288,3.22,1.288,Other  Rabi pulses
21.14493973,2.015296612,1013.497386,20.66008432,loamy,0,0,0,Safflower
21.11040362,2.007873871,1015.017911,20.52560824,chalky,0,0,0,Sunflower
20.34271019,2.015388689,1013.566904,20.20985662,chalky,1.325,0,0,Wheat
20.1349284,2.013092971,1013.839799,21.84733925,peaty,5.98,5.98,0,Groundnut
20.04319576,1.99673267,1014.281913,21.6395046,clay,0,0,0,Maize
20.54137929,2.056639733,1013.476674,21.86098363,silt,740.002,0,0,Sugarcane
21.86146071,1.981717756,1013.683822,20.88618638,loamy,32.508,83.076,0,Arhar/Tur
20.05734368,2.048510946,1014.650189,21.43148624,sandy,7.371,0,0,Bajra
20.41346736,2.022088148,1014.267275,20.97088521,clay,16.82,16.82,0,Cotton(lint)
20.25712089,1.989739659,1014.490782,20.10075617,silt,5.7,5.7,5.7,Groundnut
22.07159129,2.059832455,1014.035136,21.07072694,peaty,0,0,0,Maize
20.08873522,2.098845004,1013.029811,21.5633724,chalky,0,36,0,Moong(Green Gram)
20.73114845,2.060595498,1015.31342,21.60343453,clay,6.68,17.368,17.368,Niger seed
20.23861272,2.086626541,1013.594109,21.19116257,chalky,7.656,20.416,10.208,Other Kharif pulses
21.98533094,1.995169748,1014.197822,21.74404642,loamy,1.148,1.148,0,Ragi
21.43108888,2.063597719,1014.368773,20.49886198,loamy,0,0,0,Rice
20.99188213,1.972331521,1014.846503,20.63489149,loamy,0,0,0,Sesamum
20.52336009,2.097771262,1015.668212,20.20468764,loamy,0.224,0.28,0,Soyabean
21.6101551,2.005717067,1014.6448,20.26261528,silty,0.5,0,0,Sunflower
21.7621008,2.061368606,1014.111098,21.26021121,sandy,0,0,0,Urad
21.01972166,2.035981525,1015.665345,20.26226328,silty,598.552,0,0,Gram
20.72239273,1.988821918,1013.285675,20.06257168,sandy,7.182,18.354,0,Jowar
20.46247747,1.979494225,1015.712518,21.57777989,silt,35.742,0,0,Linseed
21.12664036,2.017033334,1015.846022,21.22151518,silt,8.74,8.74,0,Maize
21.84052656,1.98279935,1015.234224,22.02794587,peaty,0.615,0.615,0.615,Other  Rabi pulses
20.35257749,1.990947867,1014.784174,21.0832734,loamy,38.25,38.25,38.25,Safflower
20.82754005,2.109329279,1014.661216,20.49796063,clay,0,3.104,0,Sesamum
20.34835635,2.08459775,1014.576216,20.83284043,loamy,4.53,11.778,11.778,Sunflower
21.05879503,2.087561556,1013.118958,20.79324059,clay,39.204,104.544,52.272,Wheat
20.93530619,2.043411454,1014.397937,20.32522225,sandy,4.284,4.284,0,Groundnut
21.93500251,2.006277862,1013.247188,20.55688511,sandy,0,0,0,Maize
21.12603801,1.976327307,1013.345392,21.26179608,peaty,1.501,1.501,1.501,Sugarcane
21.3508387,2.018686936,1015.12638,20.30529853,chalky,1.728,2.16,0,Arhar/Tur
21.01881496,2.0083717,1015.387163,20.04461209,clay,2.65,0,0,Bajra
20.57870912,1.988813784,1014.45717,20.72821491,silt,3.496,3.496,0,Castor seed
21.60254878,2.063060214,1014.630776,20.49818931,loamy,0,0,0,Cotton(lint)
20.76782609,1.981589106,1013.56607,20.76708926,loamy,834.164,0,0,Groundnut
21.27170832,2.057203282,1013.802127,20.10972003,loamy,4.068,10.396,0,Maize
20.33363869,1.978311072,1015.452336,20.39158637,silty,49.329,0,0,Moong(Green Gram)
21.67375815,2.019304535,1013.84783,20.23526685,clay,6.38,6.38,0,Niger seed
21.97978615,2.08936397,1013.196129,20.03556155,peaty,0.825,0.825,0.825,Other Kharif pulses
20.90342672,2.018597002,1015.209823,20.96990767,silty,38.25,38.25,38.25,Ragi
20.77941061,1.997590593,1013.6289,20.4184701,loamy,0,5.184,0,Rice
21.61361951,2.048931529,1014.396537,20.08907028,silt,2.08,5.408,5.408,Soyabean
20.06889928,1.976883441,1013.886131,22.07080096,chalky,22.572,60.192,30.096,Sunflower
21.13538759,2.025641815,1014.575922,20.58665065,silt,8.876,8.876,0,Gram
22.01883183,1.977589859,1013.989779,21.91887342,chalky,0,0,0,Jowar
20.03252214,2.016299225,1014.793248,21.9264756,silty,0,0,0,Linseed
20.66587817,1.995064905,1014.779965,21.39171882,sandy,1.6,2,0,Maize
20.98051425,1.99929618,1013.885302,21.07561279,chalky,1.775,0,0,Other  Rabi pulses
20.1059779,2.107867269,1014.156638,20.28958741,clay,2.484,2.484,0,Safflower
21.75386168,2.047437821,1015.010639,21.32584794,chalky,0,0,0,Sunflower
20.1084365,1.973208416,1014.293642,21.23687256,chalky,843.64,0,0,Wheat
21.00706955,2.084878395,1015.778601,21.36492299,clay,6.39,16.33,0,Groundnut
20.59737175,1.986996098,1015.090294,21.23602668,loamy,50.673,0,0,Maize
20.17084807,1.976622887,1014.003191,21.22274635,silt,8.54,8.54,0,Sugarcane
21.84104422,2.002442651,1015.325189,20.05268181,peaty,2.535,2.535,2.535,Arhar/Tur
20.3603673,1.979889285,1013.288286,21.13934842,sandy,38.25,38.25,38.25,Bajra
21.29843108,2.075906605,1015.17671,20.64860369,chalky,0,25.136,0,Gram
20.40351505,2.060924663,1015.683188,21.46913974,sandy,7.36,19.136,19.136,Jowar
20.38160951,2.069815215,1014.004513,21.96902874,clay,16.008,42.688,21.344,Maize
20.9799155,2.007039492,1015.004671,20.2906984,chalky,6.44,6.44,0,Moong(Green Gram)
20.37250314,1.977288851,1014.988411,21.58117526,loamy,3.304,8.26,3.304,Pulses total
20.21150238,2.075157926,1013.898362,21.36116564,clay,0.152,0.152,0.152,Rice
21.07400615,2.094080968,1015.269061,20.23284807,loamy,4,5,0,Total foodgrain
20.95231558,2.014132338,1013.362748,21.23964536,loamy,1.5,0,0,Urad
21.43179196,2.094865653,1014.128732,20.9201996,loamy,10.58,10.58,0,Jowar
20.48592249,2.011716331,1013.838915,20.06897767,peaty,0,0,0,Other  Rabi pulses
21.74693126,2.075797039,1015.790378,21.17799242,clay,906.844,0,0,Wheat
21.34710831,2.081849286,1015.525243,21.09511224,sandy,6.21,15.87,0,Cotton(lint)
20.58513882,2.041652406,1015.803062,20.99897755,chalky,71.064,0,0,Arhar/Tur
21.77513948,1.983294252,1015.022057,20.84775139,sandy,8.46,8.46,0,Bajra
21.27372817,1.987828994,1015.155179,20.21502874,sandy,1.95,1.95,1.95,Castor seed
20.53527264,2.012451822,1015.852597,20.67127806,silt,38.25,38.25,38.25,Cotton(lint)
20.45433609,2.083445926,1013.384917,21.88598689,sandy,0,14.128,0,Groundnut
21.46241912,2.000939683,1015.823078,22.07447571,chalky,10.09,26.234,26.234,Jowar
21.77876655,2.068647493,1014.338592,21.32123553,peaty,38.892,103.712,51.856,Maize
21.32739169,2.043766663,1014.97783,20.72958865,silt,5.096,5.096,0,Moong(Green Gram)
21.09192468,2.019403502,1015.865318,21.0610209,peaty,0,0,0,Other Cereals & Millets
20.52004757,2.020075659,1014.344772,21.13979331,silt,0,0,0,Other Kharif pulses
21.80686325,2.007866141,1013.280159,21.18181765,loamy,3.84,4.8,0,Rice
20.70040266,2.101429844,1014.845295,21.75132482,silty,2.775,0,0,Sesamum
21.62904083,2.038770118,1013.076097,21.00074439,silty,4.531,4.531,0,Soyabean
20.20826773,1.970085451,1014.328884,20.61727042,clay,0,0,0,Sugarcane
21.45907608,2.088071973,1015.348577,22.01384847,peaty,916.136,0,0,Sunflower
20.58713133,2.082056939,1013.558076,22.03118678,clay,9.63,24.61,0,Urad
21.50460651,1.986336283,1015.683279,21.65704405,clay,56.07,0,0,Gram
21.47670151,2.033592125,1015.642276,21.107825,chalky,9,9,0,Jowar
21.99061744,2.024457816,1015.521168,21.16063981,chalky,0,0,0,Maize
21.93805631,2.025092268,1013.031067,20.79841052,silt,38.25,38.25,38.25,Other  Rabi pulses
20.58412998,2.072549817,1014.546344,21.63973674,clay,0,23.184,0,Rapeseed &Mustard
21.34659904,2.075429721,1015.523961,20.11702012,peaty,5.64,14.664,14.664,Safflower
21.69955342,2.104494128,1015.567847,20.51609048,clay,41.7,111.2,55.6,Sesamum
20.77752825,2.007466581,1014.896812,21.34856929,peaty,7.476,7.476,0,Sunflower
21.84715842,2.088657681,1015.861419,21.47614684,sandy,2.1,5.25,2.1,Wheat
20.15942222,2.076107101,1014.002402,20.33479962,silty,0,0,0,Groundnut
20.68183176,2.007370164,1015.021773,20.32490715,loamy,3.392,4.24,0,Sunflower
21.04281812,2.002393109,1013.773157,20.42576115,loamy,2.8,0,0,Arhar/Tur
20.39889632,2.070098923,1013.927795,21.74953707,sandy,2.898,2.898,0,Bajra
20.88824077,2.053258976,1013.502064,20.32688322,sandy,0,0,0,Cotton(lint)
21.77689096,1.973328833,1013.534711,20.74836891,silty,901.37,0,0,Groundnut
21.29735371,2.104294323,1015.13126,21.01016052,sandy,7.704,19.688,0,Jowar
21.71135682,1.988160513,1015.402277,21.58505684,silty,50.568,0,0,Maize
21.45349457,1.970835799,1013.529343,20.48977841,chalky,8.22,8.22,0,Moong(Green Gram)
21.5410709,1.972877061,1015.171285,20.52205851,chalky,0.465,0.465,0.465,Other Kharif pulses
20.14514587,2.098789872,1014.137581,20.85877259,silt,38.25,38.25,38.25,Sesamum
21.79439828,2.018390545,1015.351519,20.38327845,clay,0,26.832,0,Small millets
20.33123394,2.08165777,1014.844068,20.15963057,peaty,10.24,26.624,26.624,Soyabean
20.18967003,2.035596819,1013.845008,21.31169843,clay,41.496,110.656,55.328,Sunflower
20.84553682,2.01352107,1013.067768,21.02155203,peaty,7.84,7.84,0,Urad
20.10521023,2.070215383,1014.692199,21.91687063,clay,7.504,18.76,7.504,Gram
20.48917542,2.010067173,1014.136197,20.28465341,loamy,0,0,0,Other  Rabi pulses
20.10697299,2.088915148,1014.047723,21.18625669,loamy,2.896,3.62,0,Rapeseed &Mustard
20.81367402,2.075639837,1015.144006,20.50744502,chalky,3.15,0,0,Safflower
21.91202036,2.01847517,1013.637628,20.24050914,silt,3.45,3.45,0,Sunflower
21.62853971,1.992925774,1014.862877,20.70030117,peaty,0,0,0,Wheat
20.19139283,2.105494864,1014.537861,21.97506569,silty,902.566,0,0,Groundnut
21.21480201,2.022094808,1015.51857,21.0097223,sandy,6.516,16.652,0,Sunflower
21.97970255,2.04527515,1014.719341,20.76659875,peaty,59.22,0,0,Sugarcane
21.0499819,2.064346886,1015.872837,21.69116122,chalky,7.68,7.68,0,Arhar/Tur
21.38771595,2.002669437,1013.079874,20.81886486,clay,3.255,3.255,3.255,Bajra
21.33047574,2.073433423,1013.078952,20.10665796,clay,38.25,38.25,38.25,Cotton(lint)
21.01166419,2.082253299,1014.303956,20.51636621,chalky,0,28.048,0,Groundnut
21.634517,2.086585844,1014.652545,20.31786209,silt,10.5,27.3,27.3,Jowar
20.2863994,2.095873907,1013.178852,20.43875555,silt,39.72,105.92,52.96,Maize
20.11526171,2.086103824,1014.779571,21.19519094,peaty,8.008,8.008,0,Moong(Green Gram)
21.18730053,2.002523172,1015.661577,21.13891186,chalky,5.824,14.56,5.824,Other Kharif pulses
21.89500609,2.01259476,1014.76832,21.86390412,clay,0,0,0,Sesamum
21.83231104,2.066672994,1015.009228,20.79942853,silt,3.008,3.76,0,Small millets
21.05559396,2.051833133,1014.111096,20.44896849,chalky,2.775,0,0,Soyabean
20.47873749,1.999783963,1015.191315,21.53561754,chalky,2.921,2.921,0,Sunflower
21.75006638,2.06722112,1015.368685,21.01336725,peaty,0,0,0,Urad
22.06732473,2.020726875,1015.302037,20.78394476,clay,928.372,0,0,Gram
21.61406383,1.973800806,1014.790893,20.34974406,chalky,6.93,17.71,0,Jowar
21.97635929,2.002480532,1015.403205,21.83328332,sandy,52.08,0,0,Rapeseed &Mustard
21.85192,2.082450854,1014.542109,20.70618349,clay,8.6,8.6,0,Safflower
20.65782698,2.001422387,1015.094885,20.18346433,silt,2.16,2.16,2.16,Sunflower
21.74735786,2.087821974,1014.776222,20.19368537,silt,38.25,38.25,38.25,Wheat
21.53081466,2.053730502,1015.642585,21.4254629,sandy,0,20.08,0,Groundnut
20.73648503,2.109392886,1015.87543,20.64025832,peaty,3.13,8.138,8.138,Sunflower
20.43241378,1.978259592,1014.930802,21.48442887,sandy,38.688,103.168,51.584,Sugarcane
21.52150845,2.052712121,1013.676832,21.36455182,clay,7.588,7.588,0,Arhar/Tur
21.99612695,2.090858373,1014.663016,20.04571974,sandy,1.596,3.99,1.596,Bajra
21.32963099,2.017443693,1013.352541,21.93708436,loamy,0,0,0,Cotton(lint)
20.16579308,2.09765186,1013.74686,20.27702261,sandy,2.8,3.5,0,Jowar
21.75167074,2.051356732,1013.027232,20.33897892,loamy,2.525,0,0,Maize
20.09095763,2.061913457,1013.418913,21.01635772,silty,3.91,3.91,0,Moong(Green Gram)
21.95906584,2.080035694,1014.973005,21.90410562,chalky,0,0,0,Other Kharif pulses
22.05316664,2.030592579,1013.302355,21.57450474,silty,920.828,0,0,Sesamum
20.97225439,2.059501049,1015.260639,20.43944202,peaty,7.992,20.424,0,Small millets
21.9096223,2.041340896,1014.212766,20.44180014,sandy,40.908,0,0,Soyabean
21.85679992,2.072584964,1013.734039,20.14233747,loamy,7.66,7.66,0,Sunflower
20.62882499,2.080258274,1015.071366,20.14180309,silt,0.975,0.975,0.975,Urad
20.40644382,2.023584675,1013.532471,22.01219991,loamy,38.25,38.25,38.25,Gram
21.29986682,1.975261674,1015.431964,20.32584643,clay,0,15.712,0,Jowar
